weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Fri;1.0;1.0;2016.0;15:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;15:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;15:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;16:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;16:15;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Fri;1.0;1.0;2016.0;16:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;16:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;17:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;17:15;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Fri;1.0;1.0;2016.0;17:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;17:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;18:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;18:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;18:30;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;18:45;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;19:00;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;19:15;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;19:30;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;19:45;22.0;I;ponta;0.0638;0.0473;1.4;1.04;2.44
Fri;1.0;1.0;2016.0;20:00;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;20:15;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;20:30;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;20:45;21.0;I;ponta;0.0638;0.0473;1.34;0.99;2.33
Fri;1.0;1.0;2016.0;21:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;21:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;21:30;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Fri;1.0;1.0;2016.0;21:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;22:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;22:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;22:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;22:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;23:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;23:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;23:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Fri;1.0;1.0;2016.0;23:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;00:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;00:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;00:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;00:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;01:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;01:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;01:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;01:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;02:00;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;02:15;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;02:30;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;02:45;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;03:00;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;03:15;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;03:30;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;03:45;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;04:00;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sat;2.0;1.0;2016.0;04:15;20.0;I;super-vazio;0.0444;0.0217;0.89;0.43;1.32
Sat;2.0;1.0;2016.0;04:30;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sat;2.0;1.0;2016.0;04:45;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;05:00;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;05:15;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;05:30;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;05:45;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sat;2.0;1.0;2016.0;06:00;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;06:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;06:30;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;06:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;07:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;07:15;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;07:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;07:45;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;08:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;08:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;08:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;08:45;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;09:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;09:15;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;09:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;09:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;10:00;20.0;I;cheia;0.0605;0.0409;1.21;0.82;2.03
Sat;2.0;1.0;2016.0;10:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;10:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;10:45;20.0;I;cheia;0.0605;0.0409;1.21;0.82;2.03
Sat;2.0;1.0;2016.0;11:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;11:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;11:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;11:45;20.0;I;cheia;0.0605;0.0409;1.21;0.82;2.03
Sat;2.0;1.0;2016.0;12:00;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;12:15;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;12:30;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;12:45;20.0;I;cheia;0.0605;0.0409;1.21;0.82;2.03
Sat;2.0;1.0;2016.0;13:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;13:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;13:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;13:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;14:00;20.0;I;vazio;0.045;0.0225;0.9;0.45;1.35
Sat;2.0;1.0;2016.0;14:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;14:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;14:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;15:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;15:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;15:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;15:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;16:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;16:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;16:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;16:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;17:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;17:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;17:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;17:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;18:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sat;2.0;1.0;2016.0;18:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;18:30;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;18:45;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;19:00;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;19:15;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;19:30;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;19:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;20:00;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;20:15;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;20:30;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;20:45;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;21:00;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;21:15;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;21:30;22.0;I;cheia;0.0605;0.0409;1.33;0.9;2.23
Sat;2.0;1.0;2016.0;21:45;21.0;I;cheia;0.0605;0.0409;1.27;0.86;2.13
Sat;2.0;1.0;2016.0;22:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;22:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;22:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;22:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;23:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;23:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;23:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sat;2.0;1.0;2016.0;23:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;00:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;00:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;00:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;00:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;01:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;01:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;01:30;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;01:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;02:00;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;02:15;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;02:30;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;02:45;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sun;3.0;1.0;2016.0;03:00;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;03:15;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;03:30;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;03:45;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;04:00;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;04:15;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;04:30;21.0;I;super-vazio;0.0444;0.0217;0.93;0.46;1.39
Sun;3.0;1.0;2016.0;04:45;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;05:00;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;05:15;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;05:30;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;05:45;22.0;I;super-vazio;0.0444;0.0217;0.98;0.48;1.45
Sun;3.0;1.0;2016.0;06:00;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;06:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;06:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;06:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;07:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;07:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;07:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;07:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;08:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;08:15;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;08:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;08:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;09:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;09:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;09:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;09:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;10:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;10:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;10:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;10:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;11:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;11:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;11:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;11:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;12:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;12:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;12:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;12:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;13:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;13:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;13:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;13:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;14:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;14:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;14:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;14:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;15:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;15:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;15:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;15:45;21.0;I;vazio;0.045;0.0225;0.95;0.47;1.42
Sun;3.0;1.0;2016.0;16:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;16:15;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;16:30;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;16:45;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
Sun;3.0;1.0;2016.0;17:00;22.0;I;vazio;0.045;0.0225;0.99;0.5;1.49
